SN,z,t0,dt0,x0,dx0,x1,dx1,c,dc,fmax,cov,mu,dmu
ZTF18aawurud,0.05263299999999993,2458327.1086378237,2.1872110664844513e-05,0.0011775696220869408,6.067853528798212e-06,0.017297472224973996,0.03748594774616333,0.1287289593015235,0.004099893137570525,"[{'r': 712.561150716507, 'g': 659.9382606649127}]","[array([[ 4.78396120e-10,  7.16212581e-13,  1.78269393e-08,
        -1.06104259e-09],
       [ 7.16212581e-13,  3.68188464e-11, -1.09670487e-07,
        -2.33934720e-08],
       [ 1.78269393e-08, -1.09670487e-07,  1.40520286e-03,
         5.85298269e-05],
       [-1.06104259e-09, -2.33934720e-08,  5.85298269e-05,
         1.68092195e-05]])]",36.83949930474704,0.1016506272832775
ZTF18aajnyyp,0.08544900000000011,2458231.5840655765,0.22785571846179664,0.0003805727990873961,4.644223515867102e-06,-0.9021163449571197,0.17641123659828073,0.15792996223751474,0.044214459304569735,"[{'r': 264.95287990783174, 'g': 235.18706060838147}]","[array([[ 5.19236803e-02, -1.00377384e-08, -1.88360486e-02,
        -1.02471455e-03],
       [-1.00377384e-08,  2.15688121e-11, -3.04907762e-07,
        -7.17897784e-08],
       [-1.88360486e-02, -3.04907762e-07,  3.11241798e-02,
         9.81276086e-05],
       [-1.02471455e-03, -7.17897784e-08,  9.81276086e-05,
         1.95622630e-03]])]",37.94062546441874,0.15639967830162618
ZTF18aaxcntm,0.02687306160273395,2458279.602911335,0.00863735331222415,0.0030120487418731565,3.2160343625201038e-06,-1.7062530807318441,0.015566890665702493,0.058699214240980215,0.0010282536546135715,"[{'r': 1755.852948596369, 'g': 1840.2294125139433}]","[array([[ 7.46038861e-05,  1.66244626e-09,  8.78822514e-06,
        -8.42464338e-07],
       [ 1.66244626e-09,  1.03428770e-11, -1.69964357e-08,
        -2.70502071e-09],
       [ 8.78822514e-06, -1.69964357e-08,  2.42328287e-04,
         1.92942015e-06],
       [-8.42464338e-07, -2.70502071e-09,  1.92942015e-06,
         1.05730595e-06]])]",35.700967218415485,0.10010803567221095
ZTF18aazcoob,0.0840240000000001,2458295.7517388184,0.08038551802746952,0.0005998923988993834,5.628687372472019e-06,0.3716068935313086,0.10231702468770854,0.05534587181961199,0.008397019021706163,"[{'r': 359.99699691681064, 'g': 355.73918480182516}]","[array([[ 6.46195443e-03,  3.94687492e-08, -1.79558322e-03,
        -1.42872045e-06],
       [ 3.94687492e-08,  3.16821215e-11, -3.84317990e-07,
        -3.47780085e-08],
       [-1.79558322e-03, -3.84317990e-07,  1.04691394e-02,
         2.58614754e-04],
       [-1.42872045e-06, -3.47780085e-08,  2.58614754e-04,
         7.05115908e-05]])]",37.85175830486065,0.10649857960648856
ZTF18abixkdo,0.03057832733702215,2458329.066132237,0.06857617478817701,0.002623792824722873,1.6822156835728103e-05,-2.62095344877942,0.06250812225848046,0.07952901788821924,0.00632781214278131,"[{'r': 1474.9941206249857, 'g': 1447.8881549737118}]","[array([[ 4.70273604e-03,  1.13412635e-07, -6.23093697e-04,
        -8.13375730e-05],
       [ 1.13412635e-07,  2.82984961e-10, -2.31792240e-07,
        -8.66154958e-08],
       [-6.23093697e-04, -2.31792240e-07,  3.90731999e-03,
         5.00205265e-05],
       [-8.13375730e-05, -8.66154958e-08,  5.00205265e-05,
         4.00417444e-05]])]",35.6440080671417,0.10291993989845052
ZTF18abjvzxx,0.05068699999999993,2458332.728735669,0.1717925020493567,0.0012960619411290925,2.62982601015177e-05,-1.7001096688716852,0.20597796250911105,0.0717333001432136,0.016015734793618615,"[{'r': 732.4520418450154, 'g': 724.3161391198059}]","[array([[ 2.95141450e-02,  7.79857944e-07, -1.66083128e-02,
        -2.62550410e-04],
       [ 7.79857944e-07,  6.91598484e-10, -2.91816697e-06,
        -3.90323239e-07],
       [-1.66083128e-02, -2.91816697e-06,  4.24331012e-02,
         1.42024954e-03],
       [-2.62550410e-04, -3.90323239e-07,  1.42024954e-03,
         2.56525809e-04]])]",36.68419442629767,0.12541327339278277
ZTF18aairuad,0.06512099999999998,2458229.857902734,0.07300845789723098,0.0008608964610993738,8.764220578924564e-06,0.8474939135082904,0.07983461148442272,0.05301175699140042,0.008929368951055481,"[{'r': 519.4960440217458, 'g': 539.1012407076379}]","[array([[ 5.33030474e-03, -2.17639151e-07,  1.95561750e-03,
         2.58232485e-04],
       [-2.17639151e-07,  7.68115623e-11, -3.16903069e-07,
        -6.76664515e-08],
       [ 1.95561750e-03, -3.16903069e-07,  6.37370158e-03,
         1.40775504e-04],
       [ 2.58232485e-04, -6.76664515e-08,  1.40775504e-04,
         7.97357551e-05]])]",37.41640659958909,0.10647027153259855
ZTF18aczrafz,0.021268546412714695,2458486.5639801794,0.032449504593387246,0.0061103187636989895,2.731211394178118e-05,-1.748794312626568,0.032241183796203776,0.05952524657196752,0.0037910010549962597,"[{'r': 2936.2628349754136, 'g': 2827.069954698026}]","[array([[ 1.05297201e-03, -4.85792430e-07,  3.42782591e-05,
         5.52639148e-05],
       [-4.85792430e-07,  7.45951568e-10, -2.24125164e-07,
        -9.16143158e-08],
       [ 3.42782591e-05, -2.24125164e-07,  1.03949765e-03,
         1.19213365e-05],
       [ 5.52639148e-05, -9.16143158e-08,  1.19213365e-05,
         1.43717581e-05]])]",34.92602060444757,0.10114327290675902
ZTF18acyyhgi,0.03728116603413856,2458477.6451724516,0.09627244621515274,0.0031656813454664923,0.00032473180259512055,0.2869346522663439,0.42687336718820323,-0.05526308656233142,0.07440768776742254,"[{'r': 1391.4548518625859, 'g': 1561.0815778833392}]","[array([[ 9.26855933e-03, -1.74577928e-05,  1.92729109e-02,
         4.07803526e-03],
       [-1.74577928e-05,  1.05450744e-07, -1.33146168e-04,
        -2.41628891e-05],
       [ 1.92729109e-02, -1.33146168e-04,  1.82331752e-01,
         3.03824503e-02],
       [ 4.07803526e-03, -2.41628891e-05,  3.03824503e-02,
         5.54678339e-03]])]",36.26298963776674,0.3610079733032599
ZTF18abmogag,0.08104800000000001,2458350.369241267,0.12291452195495367,0.0006006522350279764,8.360363530635073e-06,-0.3551516559385799,0.12969400116442886,0.005256384150345716,0.013470651701468543,"[{'r': 340.5327974956118, 'g': 360.6797516881835}]","[array([[ 1.51083404e-02, -1.61347672e-08,  4.32523234e-03,
         2.72501348e-05],
       [-1.61347672e-08,  6.98956784e-11, -4.91000154e-07,
        -8.72813624e-08],
       [ 4.32523234e-03, -4.91000154e-07,  1.68214783e-02,
         3.09699914e-04],
       [ 2.72501348e-05, -8.72813624e-08,  3.09699914e-04,
         1.81469434e-04]])]",37.89455634736362,0.11320144395327734
ZTF18acbzpxx,0.08914299999999997,2458427.533453905,0.00023941206745803356,0.0006044632655569371,9.431923366713668e-06,1.0841820723992137,0.24452416200631888,-0.01541132900718891,0.0165421830864252,"[{'r': 328.9225212864033, 'g': 345.67724756369336}]","[array([[ 5.73181413e-08,  1.07904634e-09, -1.36002952e-05,
        -1.98532848e-06],
       [ 1.07904634e-09,  8.89611784e-11, -1.34705614e-06,
        -1.09807932e-07],
       [-1.36002952e-05, -1.34705614e-06,  5.98041284e-02,
         1.13496328e-03],
       [-1.98532848e-06, -1.09807932e-07,  1.13496328e-03,
         2.73668791e-04]])]",38.05435680296193,0.12269452963932097
ZTF18acqpqph,0.02390319306189359,2458446.0238584606,0.15623463643714786,0.005979740707440416,4.272507006175888e-05,1.054946874250249,0.0703148803222044,0.059883584453771885,0.006141809851348726,"[{'r': 3392.266379369811, 'g': 3599.3709452708863}]","[array([[ 2.44096533e-02,  2.25205776e-06, -9.06711409e-03,
        -4.45629715e-04],
       [ 2.25205776e-06,  1.82543161e-09, -1.58283681e-06,
        -2.32998366e-07],
       [-9.06711409e-03, -1.58283681e-06,  4.94426480e-03,
         2.15511936e-04],
       [-4.45629715e-04, -2.32998366e-07,  2.15511936e-04,
         3.77223043e-05]])]",35.21831509325049,0.10379649197031716
ZTF18abckujq,0.06433500000000003,2458305.398214932,0.13517876574769616,0.0011788748005797586,1.573865764736143e-05,0.8347174551419383,0.16924636360386647,-0.027575023488153064,0.015285714467088271,"[{'r': 637.8476434452953, 'g': 724.8696798559376}]","[array([[ 1.82739265e-02, -1.60804615e-07,  1.47480946e-02,
         1.52023830e-04],
       [-1.60804615e-07,  2.47705345e-10, -1.23090737e-06,
        -1.54962529e-07],
       [ 1.47480946e-02, -1.23090737e-06,  2.86470862e-02,
         3.92488445e-04],
       [ 1.52023830e-04, -1.54962529e-07,  3.92488445e-04,
         2.33671281e-04]])]",37.32771424476135,0.11534995770856118
ZTF18aawdpnm,0.04470640433620199,2458273.8531642747,0.07214120286516845,0.001983627648828444,1.113575565758751e-05,-0.6847704430623044,0.07492339192129999,0.06838703793278476,0.006035574096947934,"[{'r': 1174.6293345581475, 'g': 1210.9940801300536}]","[array([[ 5.20438832e-03, -3.48985096e-07,  7.28886827e-05,
        -3.15961973e-06],
       [-3.48985096e-07,  1.24005054e-10, -3.08280689e-07,
        -4.18833237e-08],
       [ 7.28886827e-05, -3.08280689e-07,  5.61362019e-03,
         2.94914357e-05],
       [-3.15961973e-06, -4.18833237e-08,  2.94914357e-05,
         3.64285991e-05]])]",36.34629385917418,0.10257978980350312
ZTF18aaunfqq,0.07132099999999997,2458268.2369799973,0.055626844288781285,0.0006888658437750744,6.667535872820207e-06,-1.035919702478957,0.06392096704919509,-0.010821568643845956,0.006984203976418782,"[{'r': 391.57127082481037, 'g': 438.49394374721726}]","[array([[ 3.09436511e-03, -2.49799493e-07,  2.03008629e-03,
         1.77152962e-04],
       [-2.49799493e-07,  4.44560346e-11, -3.31852886e-07,
        -3.86422113e-08],
       [ 2.03008629e-03, -3.31852886e-07,  4.08594628e-03,
         2.28668116e-04],
       [ 1.77152962e-04, -3.86422113e-08,  2.28668116e-04,
         4.87798984e-05]])]",37.65921501280769,0.10513372381436353
ZTF18aajpjdi,0.07553699999999997,2458237.695430225,0.07514396333135664,0.0007474025981345986,7.144668027456863e-06,0.7492653248153779,0.09868823543653904,-0.003982256003731266,0.008486841443332515,"[{'r': 427.5481285645663, 'g': 469.99378748723456}]","[array([[ 5.64666455e-03, -1.27544117e-07,  1.95995339e-03,
         3.25093224e-05],
       [-1.27544117e-07,  5.10462812e-11, -4.62368564e-07,
        -3.62649886e-08],
       [ 1.95995339e-03, -4.62368564e-07,  9.73968580e-03,
         6.61439572e-05],
       [ 3.25093224e-05, -3.62649886e-08,  6.61439572e-05,
         7.20282070e-05]])]",37.756754479189205,0.10570415580094344
ZTF18abtfrbf,0.055811000000000055,2458377.8546184828,2.4656765162944794e-06,0.0008474142851516986,9.045807531013472e-06,-1.206298653087073,0.09408714759014636,0.032823604007999926,0.00936919983871183,"[{'r': 487.4747432417779, 'g': 516.8976126197548}]","[array([[ 6.08017831e-12, -3.24855221e-12,  1.12157994e-08,
         3.25916814e-09],
       [-3.24855221e-12,  8.18266339e-11, -2.46397380e-07,
        -7.26833353e-08],
       [ 1.12157994e-08, -2.46397380e-07,  8.85265643e-03,
         6.57871423e-05],
       [ 3.25916814e-09, -7.26833353e-08,  6.57871423e-05,
         8.77844771e-05]])]",37.30043680243311,0.10679688976577555
ZTF18aarbgdn,0.04565619156421419,2458244.9521055757,0.09342671278864145,0.0024376513268251493,1.8023509574336544e-05,-0.2516547313151477,0.12428499074366492,0.008050692350899849,0.00658591085037369,"[{'r': 1291.835550429005, 'g': 1406.0324510019175}]","[array([[ 8.72874971e-03, -8.15482159e-07,  6.52987840e-03,
         8.18475481e-05],
       [-8.15482159e-07,  3.24846897e-10, -1.23164663e-06,
        -9.03742519e-08],
       [ 6.52987840e-03, -1.23164663e-06,  1.54475548e-02,
         1.89437415e-04],
       [ 8.18475481e-05, -9.03742519e-08,  1.89437415e-04,
         4.33748489e-05]])]",36.32483813888011,0.10482992354387294
ZTF18acvwchp,0.05183000000000004,2458468.5393840964,0.4000646974891424,0.0014242188323191768,1.7549490131121837e-05,0.00098732157791186,0.20038596274885462,-0.026585264983606836,0.013311381979626878,"[{'r': 763.6858139835925, 'g': 880.7971787743786}]","[array([[ 1.60083330e-01, -4.88972157e-06, -6.03330633e-02,
         2.72796139e-03],
       [-4.88972157e-06,  3.07984604e-10,  1.51178112e-06,
        -1.80081711e-07],
       [-6.03330633e-02,  1.51178112e-06,  4.01599098e-02,
        -1.25428904e-03],
       [ 2.72796139e-03, -1.80081711e-07, -1.25428904e-03,
         1.77203364e-04]])]",36.975177679872345,0.10750162016900659
ZTF18abbpeqo,0.06693900000000008,2458301.15175029,0.035446055233478546,0.0008899739492524636,3.4303670424437605e-06,-0.1935471404095897,0.045589867160012315,0.01944352773512418,0.003742047923426993,"[{'r': 512.9934860224554, 'g': 550.5684673787232}]","[array([[ 1.25642714e-03, -6.04313211e-08,  1.01037311e-03,
         3.42096812e-05],
       [-6.04313211e-08,  1.17674180e-11, -9.67000118e-08,
        -8.96815341e-09],
       [ 1.01037311e-03, -9.67000118e-08,  2.07845039e-03,
         3.64212057e-05],
       [ 3.42096812e-05, -8.96815341e-09,  3.64212057e-05,
         1.40029880e-05]])]",37.39656177651255,0.10125284191924504
ZTF18abwmuua,0.0643180000000001,2458387.521465303,0.11171619431115687,0.0009482377031450953,7.481735315503085e-06,-1.8817650320390256,0.12196391347754909,-0.024361501387064152,0.010001973825463356,"[{'r': 510.860341337614, 'g': 575.3151148167782}]","[array([[ 1.24808418e-02, -1.32821508e-07,  1.18827098e-02,
         4.26945371e-04],
       [-1.32821508e-07,  5.59763633e-11, -2.62704982e-07,
        -5.08748722e-08],
       [ 1.18827098e-02, -2.62704982e-07,  1.48759609e-02,
         4.16845284e-04],
       [ 4.26945371e-04, -5.08748722e-08,  4.16845284e-04,
         1.00042819e-04]])]",37.246389691945566,0.10736589210439944
ZTF18acrdwag,0.04284856452868957,2458454.4841031954,0.21655634767375886,0.0019124315395900038,0.00016449309731942502,0.21509360219200316,0.4137968533097134,0.14523926469671355,0.06236102015409434,"[{'r': 1238.7122928100196, 'g': 1173.002974104837}]","[array([[ 4.69043675e-02,  3.54413842e-07, -2.74049011e-02,
         7.86720052e-04],
       [ 3.54413842e-07,  2.70579791e-08, -6.19908837e-05,
        -1.02145005e-05],
       [-2.74049011e-02, -6.19908837e-05,  1.71325700e-01,
         2.27737368e-02],
       [ 7.86720052e-04, -1.02145005e-05,  2.27737368e-02,
         3.89405758e-03]])]",36.29368294066057,0.3106742764768195
ZTF18acrgydk,0.07324099999999989,2458453.4308231575,0.36298234364949167,0.0006076297859320054,0.00016897446527325624,-1.0760416308090506,0.45991298849123863,-0.022496076194422933,0.2134115714080816,"[{'r': 335.67131331064286, 'g': 377.69235845478875}]","[array([[ 1.31787922e-01,  1.99251230e-05, -5.43891822e-03,
        -2.60765881e-02],
       [ 1.99251230e-05,  2.85523699e-08, -6.60436325e-05,
        -3.62433870e-05],
       [-5.43891822e-03, -6.60436325e-05,  2.11671012e-01,
         8.25830798e-02],
       [-2.60765881e-02, -3.62433870e-05,  8.25830798e-02,
         4.62536039e-02]])]",37.8204797399411,0.8941595638857521
ZTF18adaylyq,0.056975999999999916,2458490.01392679,0.1768722264096141,0.00084416208855672,2.0702604526627588e-05,-0.7684461814983538,0.2632711961041516,0.14866159311750268,0.021492639825855656,"[{'r': 526.9127238903376, 'g': 474.132456500811}]","[array([[ 3.12852935e-02, -1.08923753e-06,  2.75103682e-02,
         6.35229057e-04],
       [-1.08923753e-06,  4.28597834e-10, -2.21804693e-06,
        -3.70529038e-07],
       [ 2.75103682e-02, -2.21804693e-06,  6.93278375e-02,
         6.67974475e-04],
       [ 6.35229057e-04, -3.70529038e-07,  6.67974475e-04,
         4.62006320e-04]])]",37.060828474967344,0.13431387074557724
ZTF18abmjvuf,0.07884599999999997,2458351.9495391874,0.16160850995220244,0.00042251229957521175,1.4486088534330227e-05,-2.381319337097022,0.22737739325336315,0.10763763079782902,0.028716074443258605,"[{'r': 274.59617947118596, 'g': 262.8674227474397}]","[array([[ 2.61190310e-02,  2.93937342e-07,  1.34459819e-02,
        -3.84084547e-04],
       [ 2.93937342e-07,  2.09846761e-10, -1.61453205e-06,
        -3.87405179e-07],
       [ 1.34459819e-02, -1.61453205e-06,  5.17099271e-02,
         2.76390584e-03],
       [-3.84084547e-04, -3.87405179e-07,  2.76390584e-03,
         8.24842353e-04]])]",37.73631621923879,0.1580038548723102
ZTF18abykswp,0.03609630678811637,2458399.5847904305,0.04893333464860916,0.002029185659630492,1.289986455512912e-05,-0.8476409726040165,0.04654483635959461,0.1531526370748228,0.00674104469000017,"[{'r': 1127.804983903236, 'g': 975.359107861792}]","[array([[ 2.39449076e-03,  1.15418352e-07,  1.19381608e-03,
        -8.85125987e-05],
       [ 1.15418352e-07,  1.66406506e-10, -1.51890393e-08,
        -6.63330790e-08],
       [ 1.19381608e-03, -1.51890393e-08,  2.16643755e-03,
        -1.12320950e-04],
       [-8.85125987e-05, -6.63330790e-08, -1.12320950e-04,
         4.54423884e-05]])]",36.08817815792297,0.10241745666498885
ZTF18abiirfq,0.0506120000000001,2458332.171973568,0.3480098904110491,0.001377517009086185,3.393834245220967e-05,-1.146362894522985,0.5349785772383909,-0.02095196628982695,0.025163309602400062,"[{'r': 739.7153363025882, 'g': 844.2311310361813}]","[array([[ 1.21125868e-01, -8.89576871e-06,  1.18727143e-01,
         3.42380597e-03],
       [-8.89576871e-06,  1.15181109e-09, -1.08698532e-05,
        -5.89514797e-07],
       [ 1.18727143e-01, -1.08698532e-05,  2.86479182e-01,
         2.43572543e-03],
       [ 3.42380597e-03, -5.89514797e-07,  2.43572543e-03,
         6.33325898e-04]])]",36.866350276308694,0.15564466724298498
ZTF18adazeua,0.09152399999999994,2458488.810685928,0.5260704110842198,0.0003817370298222489,1.8122890061381125e-05,1.1467470326614118,0.8417230889008541,0.1870455517907786,0.03883737797122701,"[{'r': 275.03525043221157, 'g': 230.9395098472513}]","[array([[ 2.76850044e-01, -6.93523052e-06,  3.12916729e-01,
         1.21154063e-02],
       [-6.93523052e-06,  3.28439144e-10, -1.09202495e-05,
        -5.92072718e-07],
       [ 3.12916729e-01, -1.09202495e-05,  7.10199808e-01,
         1.33381067e-02],
       [ 1.21154063e-02, -5.92072718e-07,  1.33381067e-02,
         1.50912844e-03]])]",38.096969700657795,0.23430409073588748
ZTF18acvwgdu,0.06458300000000006,2458479.4271149226,0.11392354662530124,0.0007353004411853117,1.825092379904858e-05,0.8159172179009048,0.1431879275974287,0.25928144622463056,0.016668555063078988,"[{'r': 550.384615525352, 'g': 441.2574441735308}]","[array([[ 1.29787586e-02, -2.52538714e-07,  3.84644075e-03,
        -2.43153549e-04],
       [-2.52538714e-07,  3.33096220e-10, -1.66851347e-06,
        -2.25444189e-07],
       [ 3.84644075e-03, -1.66851347e-06,  2.05041934e-02,
         1.19022262e-04],
       [-2.43153549e-04, -2.25444189e-07,  1.19022262e-04,
         2.77868319e-04]])]",37.11082645705799,0.1229179254960797
ZTF18adaruzw,0.0350920532751704,2458491.338302013,0.21309321746230125,0.0026395582743860696,6.45680937177602e-05,-2.2700619538819673,0.3085930845171998,-0.042743870560262555,0.02221357490651709,"[{'r': 580.6255108423644, 'g': 447.4738794146126}]","[array([[ 4.54119752e-02, -8.76708506e-06,  3.06817326e-02,
         3.09950150e-03],
       [-8.76708506e-06,  4.16903873e-09, -8.01710687e-06,
        -1.33532308e-06],
       [ 3.06817326e-02, -8.01710687e-06,  9.52615803e-02,
         2.41050277e-03],
       [ 3.09950150e-03, -1.33532308e-06,  2.41050277e-03,
         4.93524242e-04]])]",36.08746263482276,0.14158544972745898
ZTF18acdyypo,0.048990734643177936,2458467.2529913555,0.1219190948177129,0.001605800143931857,3.720617578864896e-05,-0.5364244571503815,0.1933233293272238,0.11587372253190878,0.018609129283385102,"[{'r': 952.4275756923398, 'g': 896.2547290501926}]","[array([[ 1.48646046e-02, -1.97051508e-06,  1.03073694e-02,
         9.97565505e-04],
       [-1.97051508e-06,  1.38429952e-09, -2.85807577e-06,
        -6.54964171e-07],
       [ 1.03073694e-02, -2.85807577e-06,  3.73785801e-02,
         9.75511381e-04],
       [ 9.97565505e-04, -6.54964171e-07,  9.75511381e-04,
         3.46340219e-04]])]",36.47222953796788,0.1288433301250694
ZTF18aakecej,0.06694800000000001,2458231.7336406526,0.05498600844293833,0.0007434129664411412,4.6070612523471666e-06,-1.722941033231781,0.05827393234846712,-0.04555016922518545,0.0073664329034729345,"[{'r': 396.11873759990226, 'g': 459.988043375662}]","[array([[ 3.02348422e-03, -3.16226405e-08, -3.87125437e-04,
         1.20822600e-04],
       [-3.16226405e-08,  2.12250134e-11, -1.03298375e-07,
        -2.21908087e-08],
       [-3.87125437e-04, -1.03298375e-07,  3.39589081e-03,
        -1.46849031e-05],
       [ 1.20822600e-04, -2.21908087e-08, -1.46849031e-05,
         5.42653173e-05]])]",37.582424565927255,0.10316284533169465
ZTF18aaxnkos,0.06357499999999994,2458283.535972696,0.16485945438034832,0.0008461451923403654,8.416220700163679e-06,-0.32461146268097296,0.21642304529722256,0.025783930528701805,0.011482475271291693,"[{'r': 498.73419906376034, 'g': 538.0935259746757}]","[array([[ 2.71802310e-02, -8.33986300e-08,  2.73982258e-02,
         4.44910709e-04],
       [-8.33986300e-08,  7.08327709e-11, -6.99737199e-07,
        -6.93178461e-08],
       [ 2.73982258e-02, -6.99737199e-07,  4.68462570e-02,
         8.75317854e-04],
       [ 4.44910709e-04, -6.93178461e-08,  8.75317854e-04,
         1.31853037e-04]])]",37.420383000833155,0.11290018650676491
ZTF18abjvhec,0.057401000000000035,2458340.821416811,0.08092616684734821,0.0016355720962018538,1.1906452846162374e-05,0.8992403961950266,0.1254404796941621,-0.052965814637877216,0.0076488563464855615,"[{'r': 837.8385911651333, 'g': 981.981957919913}]","[array([[ 6.54911318e-03, -1.99369906e-07,  7.77937985e-03,
         1.36423515e-05],
       [-1.99369906e-07,  1.41763619e-10, -9.14932824e-07,
        -6.04542657e-08],
       [ 7.77937985e-03, -9.14932824e-07,  1.57361461e-02,
         2.25299805e-04],
       [ 1.36423515e-05, -6.04542657e-08,  2.25299805e-04,
         5.85061476e-05]])]",37.04393383910766,0.10547749955774227
ZTF18abqlpgq,0.09394499999999995,2458367.359194561,0.259042089805007,0.0005227348894298947,8.951711227542236e-06,0.26197952390144585,0.30089188271670264,-0.06109742275423319,0.01984658418551704,"[{'r': 260.342933925716, 'g': 278.15005480162796}]","[array([[ 6.71116450e-02, -9.78527574e-07,  7.27855286e-03,
         5.24891771e-04],
       [-9.78527574e-07,  8.01331339e-11, -1.52553386e-06,
        -9.82250738e-08],
       [ 7.27855286e-03, -1.52553386e-06,  9.05632796e-02,
         1.10910057e-03],
       [ 5.24891771e-04, -9.82250738e-08,  1.10910057e-03,
         3.93938824e-04]])]",38.28395826689029,0.12836443385517737
ZTF18aaklpdo,0.04708243932088885,2458435.440521493,0.06063609360717237,0.0020734972192885323,8.935584791053969e-06,-0.6048700372959096,0.056238205250031315,-0.011317651152911602,0.004484962187653242,"[{'r': 1104.5252184084627, 'g': 1243.1740757759649}]","[array([[ 3.67675915e-03, -1.74683696e-07, -7.82977435e-04,
        -9.41273868e-06],
       [-1.74683696e-07,  7.98446756e-11, -1.44565879e-07,
        -2.54847381e-08],
       [-7.82977435e-04, -1.44565879e-07,  3.16276920e-03,
        -9.87206708e-06],
       [-9.41273868e-06, -2.54847381e-08, -9.87206708e-06,
         2.01150207e-05]])]",36.5093617893867,0.1013845727123305
ZTF18aahfzea,0.025452450515443426,2458221.0442159767,0.0472888711374253,0.0072712774820932885,8.509827345677332e-05,-0.016509724341907804,0.04082525417104736,-0.09426598816559781,0.00804711752858768,"[{'r': 3193.9189901538134, 'g': 3885.9374936145887}]","[array([[ 2.23624344e-03, -1.12584083e-06, -2.91661265e-04,
         8.87177582e-05],
       [-1.12584083e-06,  7.24171615e-09, -2.22094060e-06,
        -6.67744254e-07],
       [-2.91661265e-04, -2.22094060e-06,  1.66671064e-03,
         1.89143994e-04],
       [ 8.87177582e-05, -6.67744254e-07,  1.89143994e-04,
         6.47575109e-05]])]",35.32445304538476,0.10626471141104434
ZTF18abmxahs,0.014737248745924303,2458363.4330275888,0.012778972741216421,0.01711832615470387,2.0370334918758115e-05,-0.17809662362306347,0.014666133282276408,-0.012370458509584745,0.000971714638612925,"[{'r': 7791.802086635392, 'g': 8552.49533298696}]","[array([[ 1.63302187e-04, -1.37437664e-07, -1.69842412e-05,
         4.16097221e-06],
       [-1.37437664e-07,  4.14950545e-10, -1.11053930e-07,
        -1.71373419e-08],
       [-1.69842412e-05, -1.11053930e-07,  2.15095620e-04,
         4.08576149e-06],
       [ 4.16097221e-06, -1.71373419e-08,  4.08576149e-06,
         9.44229636e-07]])]",34.11903966861199,0.10010673287272738
ZTF18aarymnz,0.02332113476080644,2458232.3877120567,0.03278605127707124,0.006145449038347267,2.2989052888718747e-05,0.7014207566059416,0.04329716578197351,0.04485919978575464,0.0038853305811250537,"[{'r': 3070.445067913359, 'g': 3141.1431367474756}]","[array([[ 1.07492729e-03, -1.06697109e-07,  1.25589872e-04,
         4.72881288e-05],
       [-1.06697109e-07,  5.28496553e-10, -3.59301885e-07,
        -6.47676619e-08],
       [ 1.25589872e-04, -3.59301885e-07,  1.87465634e-03,
        -1.22912332e-05],
       [ 4.72881288e-05, -6.47676619e-08, -1.22912332e-05,
         1.50958698e-05]])]",35.18644181464693,0.1010226230249934
ZTF18aaqedfj,0.06316900000000003,2458242.7377712163,0.10559012973681092,0.001180504620233086,1.1796986474330723e-05,-0.7827344699425799,0.10642075680208612,-0.09021365760999628,0.01792965339380522,"[{'r': 593.3547966601569, 'g': 728.6889780064929}]","[array([[ 1.11494281e-02, -2.40529257e-07,  3.63710568e-03,
        -1.50461714e-04],
       [-2.40529257e-07,  1.39168890e-10, -5.59214401e-07,
        -8.77108809e-08],
       [ 3.63710568e-03, -5.59214401e-07,  1.13258077e-02,
        -2.85315689e-04],
       [-1.50461714e-04, -8.77108809e-08, -2.85315689e-04,
         3.21507208e-04]])]",37.25095596481822,0.11271667862748261
ZTF18abetehf,0.065307,2458318.6487291926,0.040515705244615674,0.0010115210128701438,6.556944925843744e-06,-1.6379602576438013,0.0499190709292896,-0.09797030081376946,0.0068739587378636585,"[{'r': 493.7546897528651, 'g': 604.1897507991299}]","[array([[ 1.64152731e-03,  5.15893048e-08,  7.40081457e-04,
        -2.25942188e-05],
       [ 5.15893048e-08,  4.29935268e-11, -1.46078578e-07,
        -3.11324539e-08],
       [ 7.40081457e-04, -1.46078578e-07,  2.49193491e-03,
         6.31277526e-05],
       [-2.25942188e-05, -3.11324539e-08,  6.31277526e-05,
         4.72520602e-05]])]",37.39064459435056,0.10315414741164634
ZTF18aarbify,0.08221199999999995,2458247.894794379,0.36542244465090334,0.0006352358568978561,1.1857374009556498e-05,-1.5580681475080465,0.3043975443454523,0.02218825200643987,0.02005899028640678,"[{'r': 367.65922024600377, 'g': 384.1960586495155}]","[array([[ 1.33578507e-01, -7.91822912e-07,  3.23736779e-02,
        -5.27071667e-04],
       [-7.91822912e-07,  1.40597318e-10, -5.53714590e-07,
        -1.75170281e-07],
       [ 3.23736779e-02, -5.53714590e-07,  9.26872101e-02,
        -6.50978147e-04],
       [-5.27071667e-04, -1.75170281e-07, -6.50978147e-04,
         4.02417095e-04]])]",37.653773113911825,0.12481329224406044
